,Description
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.135,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.136,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.137,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.138,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.139,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.140,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.141,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.142,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.143,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.144,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.145,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.146,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.147,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.148,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.149,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.150,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.151,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.152,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.153,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.154,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.155,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.156,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.157,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.158,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.159,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.160,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.161,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.162,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.163,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.164,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.165,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.166,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.167,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.168,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.169,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.170,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.171,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.172,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.173,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.174,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
