,Description
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.135,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.136,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.137,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.138,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.139,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.140,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.141,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.142,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.143,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.144,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.145,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.146,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.147,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.148,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.149,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.150,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.151,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.152,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.153,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.154,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.155,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.156,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.157,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.158,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.159,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.160,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.161,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.162,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.163,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.164,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.165,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.166,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.167,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.168,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.169,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.170,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.171,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.172,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
